latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
14.27552,-86.47855,311.45,2.27,1.46,2026-05-22,0256,T,83,6.1NRT,291.49,32.42,N
14.86053,-84.2774,302.45,3.45,1.75,2026-05-22,0256,T,28,6.1NRT,291.3,25.32,N
14.85724,-84.28261,302.96,3.45,1.75,2026-05-22,0256,T,37,6.1NRT,291.34,27.73,N
15.05861,-87.63245,303.29,1.89,1.34,2026-05-22,0256,T,54,6.1NRT,291.28,10.65,N
14.97975,-89.43217,300.74,1.39,1.17,2026-05-22,0256,T,33,6.1NRT,288.8,4.75,N
15.20209,-89.60847,300,1.37,1.16,2026-05-22,0256,T,5,6.1NRT,286.23,8.35,N
15.67714,-91.52465,302.4,1.09,1.04,2026-05-22,0258,T,49,6.1NRT,278.24,9,N
15.67587,-91.53445,300.22,1.09,1.04,2026-05-22,0258,T,22,6.1NRT,279.02,7.49,N
16.26242,-90.36852,311.21,1.26,1.12,2026-05-22,0258,T,82,6.1NRT,288.27,11.46,N
16.38697,-93.05527,302.51,1.01,1,2026-05-22,0258,T,29,6.1NRT,284.87,6.21,N
17.03854,-88.81582,301.8,1.65,1.26,2026-05-22,0258,T,31,6.1NRT,291.4,7.73,N
17.04977,-88.81592,305.33,1.65,1.26,2026-05-22,0258,T,63,6.1NRT,292.17,11.31,N
16.95509,-89.8743,307.52,1.38,1.16,2026-05-22,0258,T,72,6.1NRT,295.11,8.12,N
17.04354,-89.37161,311.16,1.5,1.21,2026-05-22,0258,T,81,6.1NRT,295.42,15.49,N
16.71215,-93.1595,306.67,1,1,2026-05-22,0258,T,44,6.1NRT,289.88,5.95,N
17.01968,-91.01409,320.59,1.19,1.08,2026-05-22,0258,T,100,6.1NRT,294.78,19.36,N
17.06986,-91.07598,308.39,1.18,1.08,2026-05-22,0258,T,73,6.1NRT,293.67,6.31,N
17.12,-90.94678,305.67,1.2,1.09,2026-05-22,0258,T,62,6.1NRT,292.12,4.44,N
17.43319,-88.66719,304.25,1.71,1.28,2026-05-22,0258,T,46,6.1NRT,293.17,9.69,N
17.27048,-90.38116,310.93,1.3,1.13,2026-05-22,0258,T,79,6.1NRT,295.67,9.3,N
17.20287,-91.09693,303.91,1.18,1.08,2026-05-22,0258,T,54,6.1NRT,290.24,3.57,N
16.69667,-94.92459,304.98,1.05,1.02,2026-05-22,0258,T,31,6.1NRT,288.47,5.27,N
16.71111,-94.88796,306.05,1.05,1.02,2026-05-22,0258,T,61,6.1NRT,290.54,5.7,N
16.70563,-94.92596,302.45,1.05,1.02,2026-05-22,0258,T,30,6.1NRT,286.1,3.55,N
17.35868,-90.49535,303.66,1.28,1.12,2026-05-22,0258,T,46,6.1NRT,287.73,4.01,N
17.36131,-90.71834,312.55,1.24,1.11,2026-05-22,0258,T,84,6.1NRT,296.29,10.21,N
17.34019,-91.12039,312.3,1.18,1.08,2026-05-22,0258,T,84,6.1NRT,293.56,10.16,N
17.39591,-90.75761,316.13,1.24,1.1,2026-05-22,0258,T,92,6.1NRT,295.74,13.51,N
17.39449,-90.7689,310.02,1.23,1.1,2026-05-22,0258,T,78,6.1NRT,295.62,6.89,N
17.34968,-91.12168,310.56,1.18,1.08,2026-05-22,0258,T,79,6.1NRT,293.93,8.1,N
16.83004,-95.40401,312.24,1.09,1.04,2026-05-22,0258,T,84,6.1NRT,287.5,12.57,N
16.837,-95.66524,303.19,1.12,1.05,2026-05-22,0258,T,23,6.1NRT,285.59,5.95,N
16.88102,-95.62223,325.73,1.11,1.05,2026-05-22,0258,T,100,6.1NRT,289.35,27.49,N
16.87967,-95.63134,308.44,1.11,1.05,2026-05-22,0258,T,75,6.1NRT,288.11,9.85,N
17.62317,-90.66748,309.26,1.26,1.11,2026-05-22,0258,T,76,6.1NRT,288.58,8.2,N
17.65698,-90.55398,313.45,1.28,1.12,2026-05-22,0258,T,87,6.1NRT,295.31,11.57,N
17.65555,-90.5657,308.01,1.28,1.12,2026-05-22,0258,T,72,6.1NRT,294.79,6.06,N
17.70083,-90.52404,311.17,1.29,1.13,2026-05-22,0258,T,81,6.1NRT,296.23,8.34,N
17.69936,-90.53581,337.04,1.28,1.12,2026-05-22,0258,T,100,6.1NRT,296.98,49.76,N
17.6979,-90.54754,308.54,1.28,1.12,2026-05-22,0258,T,74,6.1NRT,295.73,5.94,N
17.70152,-90.53042,329.58,1.29,1.13,2026-05-22,0258,T,100,6.1NRT,296.82,34.53,N
17.70012,-90.54218,324.75,1.28,1.12,2026-05-22,0258,T,100,6.1NRT,296.3,26.18,N
17.7114,-90.53174,308.04,1.29,1.13,2026-05-22,0258,T,72,6.1NRT,295.91,5.64,N
17.71401,-90.91714,310.86,1.22,1.1,2026-05-22,0258,T,81,6.1NRT,293,8.23,N
17.74203,-91.70442,302.31,1.12,1.05,2026-05-22,0258,T,48,6.1NRT,286.84,3.14,N
17.50862,-93.81617,321.6,1,1,2026-05-22,0258,T,100,6.1NRT,292.76,17.83,N
17.51737,-93.81752,312.53,1,1,2026-05-22,0258,T,85,6.1NRT,292.43,9.57,N
18.00418,-90.38269,309.75,1.32,1.14,2026-05-22,0258,T,78,6.1NRT,297.22,8.43,N
17.83992,-91.87936,302.79,1.1,1.05,2026-05-22,0258,T,51,6.1NRT,287.83,3.88,N
18.22667,-88.72486,311.53,1.74,1.29,2026-05-22,0258,T,78,6.1NRT,295.11,20,N
18.04011,-90.33782,315.4,1.33,1.14,2026-05-22,0258,T,91,6.1NRT,297.56,14.95,N
18.03865,-90.35003,319.43,1.33,1.14,2026-05-22,0258,T,99,6.1NRT,297.32,20.3,N
17.75847,-92.92074,315.25,1.02,1.01,2026-05-22,0258,T,91,6.1NRT,277.47,14.29,N
18.10537,-90.39011,307.91,1.33,1.14,2026-05-22,0258,T,73,6.1NRT,297.14,6.06,N
17.8984,-92.4944,308.88,1.05,1.02,2026-05-22,0258,T,76,6.1NRT,284.29,8.02,N
18.37878,-88.70133,307.83,1.75,1.3,2026-05-22,0258,T,64,6.1NRT,294.19,13.4,N
17.83564,-93.1154,304.1,1.01,1.01,2026-05-22,0258,T,58,6.1NRT,280,5.62,N
18.37686,-88.70687,305.93,1.75,1.3,2026-05-22,0258,T,52,6.1NRT,294.21,11.64,N
18.1621,-90.5988,308.96,1.29,1.13,2026-05-22,0258,T,75,6.1NRT,297.2,6.34,N
18.16069,-90.61063,311.43,1.29,1.13,2026-05-22,0258,T,82,6.1NRT,297.21,8.79,N
17.84446,-93.11671,337.35,1.01,1.01,2026-05-22,0258,T,100,6.1NRT,280.32,39.41,N
17.84322,-93.126,320.98,1.01,1.01,2026-05-22,0258,T,100,6.1NRT,279.13,18.64,N
18.38477,-88.74038,321.64,1.74,1.29,2026-05-22,0258,T,100,6.1NRT,295.04,39.72,N
18.14256,-91.16434,315.06,1.2,1.09,2026-05-22,0258,T,90,6.1NRT,292.54,12.99,N
18.14118,-91.17535,308.66,1.2,1.09,2026-05-22,0258,T,75,6.1NRT,293.34,7.07,N
17.88989,-93.18025,316,1.01,1.01,2026-05-22,0258,T,92,6.1NRT,279.27,14.03,N
17.88864,-93.18951,323.47,1.01,1,2026-05-22,0258,T,100,6.1NRT,278.6,21.63,N
17.88739,-93.19878,301.38,1.01,1,2026-05-22,0258,T,41,6.1NRT,276.29,4.55,N
17.8987,-93.18157,310.61,1.01,1.01,2026-05-22,0258,T,80,6.1NRT,278.6,9.72,N
17.89745,-93.19084,310.67,1.01,1,2026-05-22,0258,T,81,6.1NRT,278.6,9.97,N
18.31265,-90.61339,310.07,1.29,1.13,2026-05-22,0258,T,76,6.1NRT,297.7,6.76,N
18.3669,-90.5047,308.95,1.31,1.14,2026-05-22,0258,T,70,6.1NRT,298,6.11,N
18.01013,-93.45542,304.61,1,1,2026-05-22,0258,T,61,6.1NRT,280.38,5.62,N
18.35323,-91.1833,312.54,1.2,1.09,2026-05-22,0258,T,83,6.1NRT,293.82,10.33,N
18.3581,-91.17906,317,1.2,1.09,2026-05-22,0258,T,93,6.1NRT,294.43,15.63,N
18.35676,-91.19009,309.39,1.2,1.09,2026-05-22,0258,T,72,6.1NRT,294.56,7.84,N
18.34779,-91.42131,313.52,1.17,1.08,2026-05-22,0258,T,85,6.1NRT,294.22,11.56,N
18.34417,-91.67914,305.87,1.13,1.06,2026-05-22,0258,T,61,6.1NRT,292.79,4.43,N
18.29321,-92.43477,300.98,1.06,1.03,2026-05-22,0258,T,35,6.1NRT,280.36,4.03,N
18.09481,-94.0521,302.3,1,1,2026-05-22,0258,T,48,6.1NRT,281.76,4.13,N
18.09893,-94.3438,317.12,1.01,1,2026-05-22,0258,T,94,6.1NRT,291.57,13.06,N
18.86613,-88.33165,304.79,1.9,1.35,2026-05-22,0258,T,43,6.1NRT,294.24,10.16,N
18.87009,-88.40276,306.87,1.87,1.34,2026-05-22,0258,T,58,6.1NRT,293.96,12.8,N
18.86724,-88.39143,304.43,1.88,1.34,2026-05-22,0258,T,36,6.1NRT,293.92,9.46,N
18.71488,-90.151,338.44,1.4,1.17,2026-05-22,0258,T,100,6.1NRT,298.29,60.15,N
18.42322,-93.19276,304.08,1.01,1.01,2026-05-22,0258,T,58,6.1NRT,282.92,4.33,N
18.64001,-92.17208,302.79,1.09,1.04,2026-05-22,0258,T,11,6.1NRT,287.27,3.58,N
18.95251,-90.2917,312.21,1.38,1.16,2026-05-22,0258,T,79,6.1NRT,296.9,10.64,N
18.90981,-90.82114,309.04,1.28,1.12,2026-05-22,0258,T,67,6.1NRT,293.38,8.13,N
19.12498,-89.07437,309.7,1.68,1.28,2026-05-22,0258,T,71,6.1NRT,292.35,14.71,N
18.8662,-91.25717,309.56,1.21,1.09,2026-05-22,0258,T,69,6.1NRT,295.77,7.55,N
18.87578,-91.2585,313.09,1.21,1.09,2026-05-22,0258,T,82,6.1NRT,295.27,10.66,N
18.95157,-90.82117,305.75,1.28,1.12,2026-05-22,0258,T,44,6.1NRT,292.62,5.28,N
18.97553,-90.70325,310.8,1.3,1.13,2026-05-22,0258,T,74,6.1NRT,295.37,9.58,N
19.03046,-90.32131,309.28,1.38,1.16,2026-05-22,0258,T,69,6.1NRT,296.28,8.48,N
19.14362,-90.22489,309.03,1.4,1.17,2026-05-22,0258,T,68,6.1NRT,297,6.63,N
19.14212,-90.23779,309.64,1.4,1.17,2026-05-22,0258,T,71,6.1NRT,297,7.68,N
19.15697,-90.20017,314.69,1.41,1.17,2026-05-22,0258,T,87,6.1NRT,297.52,13.06,N
19.15544,-90.21322,324.18,1.4,1.17,2026-05-22,0258,T,100,6.1NRT,297.63,27.61,N
19.15392,-90.22627,361.67,1.4,1.17,2026-05-22,0258,T,100,6.1NRT,299.21,140.94,N
19.26598,-89.7699,307.88,1.51,1.21,2026-05-22,0258,T,64,6.1NRT,296.73,8.52,N
19.47818,-88.76739,308.95,1.8,1.31,2026-05-22,0258,T,66,6.1NRT,289.7,16.81,N
19.47639,-88.78413,314.55,1.79,1.31,2026-05-22,0258,T,87,6.1NRT,290.44,26.36,N
19.35525,-90.68024,347.86,1.32,1.14,2026-05-22,0258,T,100,6.1NRT,296.72,82.19,N
19.35382,-90.69245,327.62,1.32,1.14,2026-05-22,0258,T,100,6.1NRT,295.72,33.89,N
18.22741,-101.08146,302.83,2.47,1.51,2026-05-22,0258,T,25,6.1NRT,282.04,13.78,N
18.2403,-101.08532,305.92,2.47,1.51,2026-05-22,0258,T,66,6.1NRT,282.68,19.64,N
18.23712,-101.08917,307.52,2.47,1.51,2026-05-22,0258,T,58,6.1NRT,283.04,21.94,N
18.47721,-102.59678,307.35,3.19,1.69,2026-05-22,0258,T,71,6.1NRT,287.16,46.4,N
18.98259,-100.39286,305.34,2.11,1.41,2026-05-22,0258,T,8,6.1NRT,282.52,17.74,N
21.24886,-103.50449,302.78,3.26,1.71,2026-05-22,0258,T,45,6.1NRT,288.01,25.32,N
21.2482,-103.51151,305.03,3.26,1.71,2026-05-22,0258,T,63,6.1NRT,287.9,35.24,N
29.22388,-97.15359,308.49,1.01,1,2026-05-22,0300,T,75,6.1NRT,287.61,10.61,N
29.23265,-97.15525,301.96,1.01,1,2026-05-22,0300,T,31,6.1NRT,285.92,6.41,N
31.47817,92.06928,312.78,2.22,1.44,2026-05-22,0332,T,42,6.1NRT,293.46,17.74,D
31.46581,92.06585,312.01,2.22,1.44,2026-05-22,0332,T,41,6.1NRT,294.09,14.52,D
30.21928,-100.79301,324.75,1.36,1.16,2026-05-22,0300,T,100,6.1NRT,289.47,36.57,N
29.64737,80.67609,313.05,1.28,1.12,2026-05-22,0332,T,63,6.1NRT,296.31,9.59,D
22.0807,83.98783,320.07,1.06,1.03,2026-05-22,0334,T,67,6.1NRT,299.59,8.13,D
28.6336,83.66415,301.36,1,1,2026-05-22,0334,T,12,6.1NRT,288.4,3.34,D
30.22929,-100.79539,307.39,1.36,1.16,2026-05-22,0300,T,71,6.1NRT,288.93,13.52,N
28.69064,81.49516,318.99,1.14,1.06,2026-05-22,0334,T,69,6.1NRT,299.87,10.39,D
33.58593,-105.29034,316.83,2.25,1.45,2026-05-22,0302,T,94,6.1NRT,283.59,56.73,N
21.74197,83.84344,323.6,1.06,1.03,2026-05-22,0334,T,72,6.1NRT,302.36,10.06,D
33.58066,-105.31625,302.26,2.26,1.46,2026-05-22,0302,T,48,6.1NRT,284.05,22.77,N
28.68925,81.50623,314.3,1.14,1.06,2026-05-22,0334,T,54,6.1NRT,299.76,5.73,D
22.28582,79.74236,333.94,1.18,1.08,2026-05-22,0334,T,82,6.1NRT,302.5,24.49,D
33.59378,-105.31657,328.43,2.26,1.46,2026-05-22,0302,T,100,6.1NRT,284.75,94.87,N
26.34335,79.11794,334.97,1.44,1.19,2026-05-22,0334,T,79,6.1NRT,312.11,31.58,D
22.2844,79.75352,327.98,1.18,1.08,2026-05-22,0334,T,75,6.1NRT,301.7,14.73,D
33.58883,-105.34094,314.78,2.27,1.46,2026-05-22,0302,T,90,6.1NRT,284.34,49.72,N
26.33773,79.11045,329.01,1.44,1.19,2026-05-22,0334,T,68,6.1NRT,311.94,19.09,D
21.75818,83.11349,318.33,1.02,1.01,2026-05-22,0334,T,41,6.1NRT,295.63,6.49,D
33.60194,-105.34136,311.27,2.27,1.46,2026-05-22,0302,T,82,6.1NRT,282.3,39.3,N
25.6318,80.97124,325.45,1.12,1.06,2026-05-22,0334,T,52,6.1NRT,310.73,7.85,D
21.74242,82.97456,319.72,1.01,1.01,2026-05-22,0334,T,53,6.1NRT,296.1,6.67,D
33.59699,-105.36588,331.28,2.28,1.46,2026-05-22,0302,T,100,6.1NRT,284.57,106.48,N
25.09505,82.8371,323.2,1,1,2026-05-22,0334,T,32,6.1NRT,307.84,5.84,D
21.64391,81.53259,325.82,1.01,1.01,2026-05-22,0334,T,69,6.1NRT,303.84,9.34,D
33.59174,-105.39186,314.1,2.29,1.46,2026-05-22,0302,T,89,6.1NRT,284.36,46.57,N
25.43609,77.88051,328.24,1.69,1.28,2026-05-22,0334,T,41,6.1NRT,313.89,25.42,D
21.07503,85.04572,316.4,1.21,1.09,2026-05-22,0334,T,59,6.1NRT,296.09,7.09,D
33.60507,-105.3914,328.33,2.29,1.46,2026-05-22,0302,T,100,6.1NRT,284.95,92.1,N
24.86726,82.22562,324.21,1.02,1.01,2026-05-22,0334,T,48,6.1NRT,307.82,6.61,D
20.97207,85.17361,322.97,1.24,1.1,2026-05-22,0334,T,35,6.1NRT,296.38,12.82,D
33.59995,-105.41682,318.47,2.29,1.47,2026-05-22,0302,T,97,6.1NRT,284.23,58.16,N
24.70514,81.09554,330.78,1.09,1.04,2026-05-22,0334,T,68,6.1NRT,314.19,14.11,D
20.96242,85.17182,323.13,1.24,1.1,2026-05-22,0334,T,53,6.1NRT,297.11,13.81,D
33.61745,-105.39566,317.72,2.29,1.46,2026-05-22,0302,T,93,6.1NRT,284.37,52.5,N
24.63057,81.09502,332.39,1.09,1.04,2026-05-22,0334,T,74,6.1NRT,313.3,15.61,D
20.96059,85.18333,320.65,1.24,1.11,2026-05-22,0334,T,34,6.1NRT,297.11,10.88,D
33.61278,-105.41896,334.19,2.29,1.47,2026-05-22,0302,T,100,6.1NRT,285.09,119.51,N
23.66856,86.92341,318.95,1.43,1.18,2026-05-22,0334,T,68,6.1NRT,293.86,15.61,D
21.54253,78.83289,332.44,1.3,1.13,2026-05-22,0334,T,79,6.1NRT,305.35,22.38,D
33.60732,-105.4462,303.41,2.3,1.47,2026-05-22,0302,T,55,6.1NRT,283.72,25.33,N
23.77839,86.21655,314.97,1.29,1.13,2026-05-22,0334,T,33,6.1NRT,294.04,6.83,D
20.8522,81.91805,326.66,1,1,2026-05-22,0334,T,70,6.1NRT,303.98,10.86,D
33.60198,-105.3467,321.47,2.27,1.46,2026-05-22,0302,T,100,6.1NRT,282.73,68.07,N
23.77794,86.21063,319.32,1.29,1.13,2026-05-22,0334,T,61,6.1NRT,295.45,12.92,D
20.85088,81.92739,326.38,1,1,2026-05-22,0334,T,69,6.1NRT,303.98,10.84,D
33.59676,-105.37161,324.3,2.28,1.46,2026-05-22,0302,T,100,6.1NRT,284.9,77.05,N
24.50451,79.36769,330.88,1.32,1.14,2026-05-22,0334,T,66,6.1NRT,316.12,18.49,D
20.94832,81.16171,323.07,1.02,1.01,2026-05-22,0334,T,60,6.1NRT,302.68,7.41,D
33.60474,-105.39693,333.26,2.29,1.46,2026-05-22,0302,T,100,6.1NRT,285.77,112.4,N
24.49334,79.28837,328.28,1.33,1.14,2026-05-22,0334,T,59,6.1NRT,316.03,12.46,D
21.12351,79.2555,328.18,1.22,1.1,2026-05-22,0334,T,67,6.1NRT,295.82,18.46,D
33.61723,-105.40066,324.1,2.29,1.46,2026-05-22,0302,T,99,6.1NRT,284.75,72.36,N
23.96445,80.6981,325.84,1.11,1.05,2026-05-22,0334,T,59,6.1NRT,310.86,9.24,D
20.70666,80.01188,321.63,1.11,1.05,2026-05-22,0334,T,53,6.1NRT,302.93,8.01,D
33.61229,-105.42446,330.42,2.29,1.47,2026-05-22,0302,T,100,6.1NRT,284.75,99.93,N
23.39445,83.67448,317.87,1.02,1.01,2026-05-22,0334,T,61,6.1NRT,294.67,7.36,D
20.64224,80.35604,323.8,1.07,1.03,2026-05-22,0334,T,63,6.1NRT,303.41,9.22,D
23.50974,79.74133,323.68,1.22,1.1,2026-05-22,0334,T,58,6.1NRT,304.58,9.66,D
33.62906,-105.40763,317.47,2.29,1.46,2026-05-22,0302,T,82,6.1NRT,285.96,50.8,N
33.62417,-105.43125,336.45,2.29,1.47,2026-05-22,0302,T,100,6.1NRT,286.38,127.52,N
23.42663,79.85783,321.91,1.2,1.09,2026-05-22,0334,T,49,6.1NRT,300.66,10.35,D
20.34893,79.49358,331.95,1.16,1.07,2026-05-22,0334,T,77,6.1NRT,307.6,20.81,D
23.40743,79.85513,326.11,1.2,1.09,2026-05-22,0334,T,63,6.1NRT,301.81,14.67,D
35.5329,-103.9465,312.75,1.66,1.27,2026-05-22,0302,T,75,6.1NRT,275.11,26.35,N
19.67334,79.66875,333.85,1.12,1.06,2026-05-22,0334,T,81,6.1NRT,306.2,20.44,D
35.54377,-103.94971,327.16,1.66,1.27,2026-05-22,0302,T,100,6.1NRT,279.46,56.24,N
23.32272,80.33553,319.41,1.14,1.06,2026-05-22,0334,T,22,6.1NRT,296.01,8.77,D
19.66268,78.44821,325.98,1.3,1.13,2026-05-22,0334,T,58,6.1NRT,306.03,10.14,D
46.51636,-96.39335,301.47,1.38,1.16,2026-05-22,0304,T,41,6.1NRT,281.25,11.65,N
23.37162,77.86818,325.88,1.59,1.24,2026-05-22,0334,T,59,6.1NRT,309.2,12.7,D
19.53538,78.15572,323.52,1.35,1.15,2026-05-22,0334,T,33,6.1NRT,301.62,12.27,D
23.39569,76.10317,324.52,2.14,1.42,2026-05-22,0334,T,59,6.1NRT,306.94,20.89,D
19.43988,78.68401,325.22,1.25,1.11,2026-05-22,0334,T,64,6.1NRT,305.06,9.52,D
19.3019,78.3141,325.41,1.31,1.14,2026-05-22,0334,T,66,6.1NRT,304.48,11.07,D
19.12283,79.65855,327.11,1.11,1.05,2026-05-22,0334,T,72,6.1NRT,301.6,12.49,D
19.26632,78.18995,323.06,1.34,1.15,2026-05-22,0334,T,46,6.1NRT,302.34,9.13,D
19.26354,77.95936,323.53,1.38,1.16,2026-05-22,0334,T,59,6.1NRT,300.6,9.19,D
19.26149,77.80121,322.91,1.42,1.18,2026-05-22,0334,T,61,6.1NRT,301.13,11.85,D
18.8842,78.72233,321.19,1.23,1.1,2026-05-22,0334,T,55,6.1NRT,299.08,9.28,D
18.88278,78.73367,324.51,1.23,1.1,2026-05-22,0334,T,68,6.1NRT,299.39,13.98,D
18.40765,79.64225,328.33,1.1,1.04,2026-05-22,0336,T,76,6.1NRT,305.01,12.95,D
18.38793,79.64977,324.4,1.1,1.04,2026-05-22,0336,T,68,6.1NRT,305.26,8.4,D
18.3245,79.71627,327.69,1.09,1.04,2026-05-22,0336,T,75,6.1NRT,303.61,14.17,D
18.23944,80.00642,328.38,1.06,1.03,2026-05-22,0336,T,76,6.1NRT,305.64,13.65,D
18.27048,79.64121,331.33,1.09,1.04,2026-05-22,0336,T,79,6.1NRT,303.13,19.09,D
18.25698,79.74146,335.05,1.08,1.04,2026-05-22,0336,T,83,6.1NRT,303.42,25.26,D
18.25563,79.75144,322.94,1.08,1.04,2026-05-22,0336,T,65,6.1NRT,303.42,8.28,D
18.29527,79.38508,334.19,1.12,1.06,2026-05-22,0336,T,72,6.1NRT,300.75,28.34,D
18.29391,79.3954,324.03,1.12,1.06,2026-05-22,0336,T,39,6.1NRT,296.41,13.45,D
18.22746,79.46986,322.33,1.11,1.05,2026-05-22,0336,T,60,6.1NRT,300.81,10.05,D
18.22612,79.48009,321.65,1.11,1.05,2026-05-22,0336,T,61,6.1NRT,300.15,8.97,D
18.03857,80.59761,324.81,1.02,1.01,2026-05-22,0336,T,71,6.1NRT,304.17,9.27,D
17.94936,80.78439,321.34,1.01,1.01,2026-05-22,0336,T,60,6.1NRT,303.13,6.98,D
17.93231,79.68651,326.14,1.08,1.04,2026-05-22,0336,T,73,6.1NRT,305.22,11.31,D
17.9165,79.80527,326.46,1.07,1.03,2026-05-22,0336,T,73,6.1NRT,305.7,11.69,D
17.88273,79.78442,324.57,1.07,1.03,2026-05-22,0336,T,70,6.1NRT,305.72,9.26,D
17.85561,79.71012,328.95,1.08,1.04,2026-05-22,0336,T,77,6.1NRT,305.42,15.23,D
17.65845,80.67843,321.12,1.01,1.01,2026-05-22,0336,T,61,6.1NRT,303.51,6.41,D
17.31101,80.45986,322.94,1.02,1.01,2026-05-22,0336,T,67,6.1NRT,303.75,7.56,D
17.13477,80.67397,321.71,1.01,1,2026-05-22,0336,T,63,6.1NRT,301.93,6.97,D
17.13349,80.6832,321.74,1.01,1,2026-05-22,0336,T,63,6.1NRT,301.15,7.03,D
16.89023,82.11182,318.67,1.02,1.01,2026-05-22,0336,T,59,6.1NRT,299.89,5.82,D
17.10315,80.23547,326.46,1.03,1.01,2026-05-22,0336,T,74,6.1NRT,302.81,11.64,D
17.10186,80.2449,322.35,1.03,1.01,2026-05-22,0336,T,67,6.1NRT,303.28,6.79,D
17.09661,80.14185,323.05,1.03,1.02,2026-05-22,0336,T,55,6.1NRT,303.08,7.48,D
17.06703,80.22411,324.23,1.03,1.01,2026-05-22,0336,T,71,6.1NRT,301.81,9.26,D
17.05322,80.12595,324.08,1.03,1.02,2026-05-22,0336,T,71,6.1NRT,301.83,10.38,D
16.7735,82.03059,323.21,1.02,1.01,2026-05-22,0336,T,67,6.1NRT,301.08,7.82,D
16.77213,82.03987,338.29,1.02,1.01,2026-05-22,0336,T,87,6.1NRT,301.63,28.37,D
17.02962,79.89285,323.17,1.05,1.02,2026-05-22,0336,T,70,6.1NRT,302.33,9.27,D
16.65677,81.29991,317.65,1,1,2026-05-22,0336,T,52,6.1NRT,297.83,7.59,D
16.46579,80.37489,322.8,1.02,1.01,2026-05-22,0336,T,67,6.1NRT,302.81,6.82,D
16.57479,79.37022,322.11,1.09,1.04,2026-05-22,0336,T,59,6.1NRT,296.38,10.81,D
16.35047,80.60513,324.05,1.01,1,2026-05-22,0336,T,68,6.1NRT,301.45,8.61,D
16.34274,80.66006,325.81,1.01,1,2026-05-22,0336,T,71,6.1NRT,302,9.01,D
16.34466,80.38849,324.86,1.01,1.01,2026-05-22,0336,T,70,6.1NRT,302.66,10.35,D
16.19218,80.01589,322.38,1.03,1.01,2026-05-22,0336,T,68,6.1NRT,300.7,9.19,D
15.82735,80.05246,322.04,1.02,1.01,2026-05-22,0336,T,68,6.1NRT,300.36,9.26,D
15.82605,80.06175,327.29,1.02,1.01,2026-05-22,0336,T,79,6.1NRT,300.93,15.03,D
12.52798,79.98202,317.67,1,1,2026-05-22,0336,T,54,6.1NRT,301.53,5.1,D
56.13638,98.16846,329.77,1.19,1.08,2026-05-22,0325,T,67,6.1NRT,285.4,33.13,D
5.61728,5.19656,304.83,1.34,1.15,2026-05-22,0319,A,62,6.1NRT,291.31,6.47,N
5.70654,4.48429,311.41,1.21,1.09,2026-05-22,0319,A,75,6.1NRT,290.96,10.7,N
5.56539,5.07001,306.75,1.32,1.14,2026-05-22,0319,A,48,6.1NRT,292.12,6.65,N
5.56357,5.0815,306.37,1.32,1.14,2026-05-22,0319,A,36,6.1NRT,291.8,6.8,N
17.17314,3.24954,309.6,1.03,1.02,2026-05-22,0317,A,71,6.1NRT,297.96,5.59,N
17.16428,3.24817,307.81,1.03,1.02,2026-05-22,0317,A,63,6.1NRT,297.8,4.41,N
62.3579,113.68156,308.17,2.49,1.52,2026-05-22,0321,T,60,6.1NRT,281.34,28.41,D
62.34615,113.72189,303.35,2.5,1.52,2026-05-22,0321,T,34,6.1NRT,279.32,18.58,D
41.14946,13.86772,304.79,1.15,1.07,2026-05-22,0310,A,62,6.1NRT,287.56,9.79,N
61.53935,113.16971,304.22,2.61,1.55,2026-05-22,0321,T,58,6.1NRT,277.25,26.42,D
61.35199,112.80775,317.48,2.58,1.54,2026-05-22,0323,T,78,6.1NRT,276.8,65.05,D
41.1472,13.88033,301.93,1.15,1.07,2026-05-22,0310,A,45,6.1NRT,287.9,7.57,N
61.34665,112.79376,314.88,2.58,1.54,2026-05-22,0323,T,75,6.1NRT,276.98,59.6,D
36.74824,6.26068,307.59,1.19,1.08,2026-05-22,0313,A,72,6.1NRT,287.54,13.08,N
61.33498,112.83456,303.15,2.6,1.55,2026-05-22,0323,T,55,6.1NRT,274.64,26.72,D
60.42541,109.76794,302.68,2.23,1.45,2026-05-22,0323,T,34,6.1NRT,287.86,14.39,D
36.89285,-2.47921,310.5,4.17,1.89,2026-05-22,0313,A,71,6.1NRT,290.15,87.06,N
60.42582,109.76357,301.97,2.23,1.45,2026-05-22,0323,T,35,6.1NRT,287.09,13.88,D
32.1418,6.46813,304.92,1.06,1.03,2026-05-22,0315,A,62,6.1NRT,290.12,8.94,N
60.14928,109.08887,320.18,2.16,1.43,2026-05-22,0323,T,80,6.1NRT,289.55,51.57,D
32.1403,6.47895,304.9,1.05,1.03,2026-05-22,0315,A,62,6.1NRT,290.31,8.96,N
60.14031,109.12328,307.96,2.17,1.43,2026-05-22,0323,T,66,6.1NRT,287.84,20.96,D
31.68025,6.19643,309.42,1.07,1.03,2026-05-22,0315,A,77,6.1NRT,290.89,11.6,N
60.84102,97.35616,316.16,1.01,1,2026-05-22,0323,T,76,6.1NRT,277.01,17.62,D
31.67877,6.20729,307.45,1.07,1.03,2026-05-22,0315,A,71,6.1NRT,290.46,10.15,N
58.47935,107.02272,322.9,2.11,1.41,2026-05-22,0323,T,82,6.1NRT,288.58,58.95,D
